378,Nearco,Pharos,Phalaris,+,+,+,+,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
379,Nearctic,Nearco,Pharos,Phalaris,+,+,+,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
380,Never Bend,Nasrullah,Nearco,Pharos,Phalaris,+,+,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
381,Never So Bold,Bold Lad,Bold Ruler,Nasrullah,Nearco,Pharos,Phalaris,+,+,+,0,0,0,0,0,0,0,0,0,1,0,Bold Ruler,0,0,0,0,0,0,0,0,0,Bold Ruler
382,Never Tabled,Never Bend,Nasrullah,Nearco,Pharos,Phalaris,+,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
383,Nijinsky,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,0,0,1,Other ND
384,Nobiz Like Shobiz,Albert the Great,Go for Gin,Cormorant,His Majesty,Ribot,Tenerani,Belliini,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
385,Noble Causeway,Giant's Causeway,Storm Cat,Storm Bird,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,0,1,0,0,0,0,0,0,0,0,0,Storm Cat,0,0,0,0,0,0,0,0,0,Storm Cat
386,Norcliffe,Buckpasser,Tom Fool,Menow,Pharamond,Phalaris,+,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
387,North Light,Danehill,Danzig,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,0,1,0,Danzig
388,Northern Afleet,Afleet,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,+,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,0,0,0,1,0,0,0,0,Other Mr P
389,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,+,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,0,0,1,Other ND
390,Northern Prospect,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,+,+,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,0,0,0,1,0,0,0,0,Other Mr P
391,Not Bourbon,Not Impossible,Sadler's Wells,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,1,0,0,0,Sadler's Wells
392,Not For Love,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,+,+,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,0,0,0,1,0,0,0,0,Other Mr P
393,Not Impossible,Sadler's Wells,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,1,0,0,0,Sadler's Wells
394,Notebook,Well Decorated,Raja Baba,Bold Ruler,Nasrullah,Nearco,Pharos,Phalaris,+,+,0,0,0,0,0,0,0,0,0,1,0,Bold Ruler,0,0,0,0,0,0,0,0,0,Bold Ruler
395,Notional,In Excess,Siberian Express,Caro,Fortino,Grey Sovereign,Nasrullah,Nearco,Pharos,Phalaris,0,0,0,0,0,0,0,0,1,0,0,Caro,0,0,0,0,0,0,0,0,0,Caro
396,Numerous,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,+,+,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,0,0,0,1,0,0,0,0,Other Mr P
397,Nureyev,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,0,0,1,Other ND
398,Oasis Dream,Green Desert,Danzig,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,0,1,0,Danzig
399,Officer,Bertrando,Skywalker,Relaunch,In Reality,Intentionally,Intent,War Relic,Man'o'War,Fair Play,0,0,0,0,0,0,1,0,0,0,0,In Reality,0,0,0,0,0,0,0,0,0,In Reality
400,Offlee Wild,Wild Again,Icecapade,Nearctic,Nearco,Pharos,Phalaris,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
401,Old Fashioned,Unbridled's Song,Unbridled,Fappiano,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,0,0,1,0,0,0,0,0,0,0,0,Fappiano,1,0,0,0,0,0,0,0,0,Fappiano
402,Old Forester,Forestry,Storm Cat,Storm Bird,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,0,1,0,0,0,0,0,0,0,0,0,Storm Cat,0,0,0,0,0,0,0,0,0,Storm Cat
403,Old Trieste,A.P. Indy,Seattle Slew,Bold Reasoning,Boldnesian,Bold Ruler,Nasrullah,Nearco,Pharos,Phalaris,1,0,0,0,0,0,0,0,0,1,0,A.P. Indy,0,0,0,0,0,0,0,0,0,A.P. Indy
404,Olmodavor,A.P. Indy,Seattle Slew,Bold Reasoning,Boldnesian,Bold Ruler,Nasrullah,Nearco,Pharos,Phalaris,1,0,0,0,0,0,0,0,0,1,0,A.P. Indy,0,0,0,0,0,0,0,0,0,A.P. Indy
405,Omega Code,Elusive Quality,Gone West,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,1,0,0,0,0,0,0,0,Gone West
406,Orientate,Mt Livermore,Blushing Groom,Red God,Nasrullah,Nearco,Pharos,Phalaris,+,+,0,0,0,0,0,0,0,1,0,0,0,Blushing Groom,0,0,0,0,0,0,0,0,0,Blushing Groom
407,Our Emblem,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,+,+,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,0,0,0,1,0,0,0,0,Other Mr P
408,Our New Recruit,Alphabet Soup,Cozzene,Caro,Fortino,Grey Sovereign,Nasrullah,Nearco,Pharos,Phalaris,0,0,0,0,0,0,0,0,1,0,0,Caro,0,0,0,0,0,0,0,0,0,Caro
409,Out of Place,Cox's Ridge,Best Turn,Turn-To,Royal Charger,Nearco,Pharos,Phalaris,+,+,0,0,0,0,0,1,0,0,0,0,0,Turn-To,0,0,0,0,0,0,0,0,0,Turn-To
410,Papa Clem,Smart Strike,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,+,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,0,1,0,0,0,0,0,0,Smart Strike
411,Patriot Act,A.P. Indy,Seattle Slew,Bold Reasoning,Boldnesian,Bold Ruler,Nasrullah,Nearco,Pharos,Phalaris,1,0,0,0,0,0,0,0,0,1,0,A.P. Indy,0,0,0,0,0,0,0,0,0,A.P. Indy
412,Peace Rules,Jules,Forty Niner,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,0,0,1,0,0,0,0,0,Forty Niner
413,Peaks and Valleys,Mt Livermore,Blushing Groom,Red God,Nasrullah,Nearco,Pharos,Phalaris,+,+,0,0,0,0,0,0,0,1,0,0,0,Blushing Groom,0,0,0,0,0,0,0,0,0,Blushing Groom
414,Peintre Celebre,Nureyev,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,0,0,1,Other ND
415,Peppered Cat,Tabasco Cat,Storm Cat,Storm Bird,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,0,1,0,0,0,0,0,0,0,0,0,Storm Cat,0,0,0,0,0,0,0,0,0,Storm Cat
416,Perfect Soul,Sadler's Wells,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,1,0,0,0,Sadler's Wells
417,Petardia,Petong,+,+,+,+,+,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
418,Pharamond,Phalaris,+,+,+,+,+,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
419,Pharos,Phalaris,+,+,+,+,+,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
420,Phone Trick,Clever Trick,Icecapade,Nearctic,Nearco,Pharos,Phalaris,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
421,Pioneerof the Nile,Empire Maker,Unbridled,Fappiano,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,0,0,1,0,0,0,0,0,0,0,0,Fappiano,1,0,0,0,0,0,0,0,0,Fappiano
422,Pivotal,Polar Falcon,Nureyev,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,0,0,1,Other ND
423,Pleasant Colony,His Majesty,Ribot,Tenerani,Belliini,+,+,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
424,Pleasant Tap,Pleasant Colony,His Majesty,Ribot,Tenerani,Belliini,+,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
425,Pleasantly Perfect,Pleasant Colony,His Majesty,Ribot,Tenerani,Belliini,+,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
426,Point Given,Thunder Gulch,Gulch,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,0,0,0,1,0,0,0,0,Other Mr P
427,Polar Falcon,Nureyev,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,0,0,1,Other ND
428,Polish Navy,Danzig,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,0,1,0,Danzig
429,Political Force,Unbridled's Song,Unbridled,Fappiano,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,0,0,1,0,0,0,0,0,0,0,0,Fappiano,1,0,0,0,0,0,0,0,0,Fappiano
430,Pollard's Vision,Carson City,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,+,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,0,0,0,1,0,0,0,0,Other Mr P
431,Polynesian,Unbreakable,Sickle,Phalaris,+,+,+,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
432,Pomeroy,Boundary,Danzig,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,0,1,0,Danzig
433,Posse,Silver Deputy,Deputy Minister,Vice Regent,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,1,0,0,Deputy Minister
434,Powerscourt,Sadler's Wells,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,1,0,0,0,Sadler's Wells
435,Prince Palatine,Persimmon,+,+,+,+,+,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
436,Prince Rose,Rose Prince,Prince Palatine,Persimmon,+,+,+,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
437,Princequillo,Prince Rose,Rose Prince,Prince Palatine,Persimmon,+,+,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
438,Private Account,Damascus,Sword Dancer,Sunglow,Sun Again,Sun Teddy,Teddy,Ajax,Flying Fox,Orme,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
439,Private Terms,Private Account,Damascus,Sword Dancer,Sunglow,Sun Again,Sun Teddy,Teddy,Ajax,Flying Fox,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
440,Private Vow,Broken Vow,Unbridled,Fappiano,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,0,0,1,0,0,0,0,0,0,0,0,Fappiano,1,0,0,0,0,0,0,0,0,Fappiano
441,Proud Accolade,Yes It's True,Is It True,Raja Baba,Bold Ruler,Nasrullah,Nearco,Pharos,Phalaris,+,0,0,0,0,0,0,0,0,0,1,0,Bold Ruler,0,0,0,0,0,0,0,0,0,Bold Ruler
442,Proud Citizen,Gone West,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,+,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,1,0,0,0,0,0,0,0,Gone West
443,Pulpit,A.P. Indy,Seattle Slew,Bold Reasoning,Boldnesian,Bold Ruler,Nasrullah,Nearco,Pharos,Phalaris,1,0,0,0,0,0,0,0,0,1,0,A.P. Indy,0,0,0,0,0,0,0,0,0,A.P. Indy
444,Pure Prize,Storm Cat,Storm Bird,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,0,1,0,0,0,0,0,0,0,0,0,Storm Cat,0,0,0,0,0,0,0,0,0,Storm Cat
445,Purge,Pulpit,A.P. Indy,Seattle Slew,Bold Reasoning,Boldnesian,Bold Ruler,Nasrullah,Nearco,Pharos,1,0,0,0,0,0,0,0,0,1,0,A.P. Indy,0,0,0,0,0,0,0,0,0,A.P. Indy
446,Purim,Dynaformer,Roberto,Hail to Reason,Turn-To,Royal Charger,Nearco,Pharos,Phalaris,+,0,0,0,0,0,1,0,0,0,0,0,Turn-To,0,0,0,0,0,0,0,0,0,Turn-To
447,Put It Back,Honour and Glory,Relaunch,In Reality,Intentionally,Intent,War Relic,Man'o'War,Fair Play,+,0,0,0,0,0,0,1,0,0,0,0,In Reality,0,0,0,0,0,0,0,0,0,In Reality
448,Quality Road,Elusive Quality,Gone West,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,1,0,0,0,0,0,0,0,Gone West
449,Quest,Seeking the Gold,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,+,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,0,0,0,1,0,0,0,0,Other Mr P
450,Quiet American,Fappiano,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,+,0,0,1,0,0,0,0,0,0,0,0,Fappiano,1,0,0,0,0,0,0,0,0,Fappiano
451,Rahy,Blushing Groom,Red God,Nasrullah,Nearco,Pharos,Phalaris,+,+,+,0,0,0,0,0,0,0,1,0,0,0,Blushing Groom,0,0,0,0,0,0,0,0,0,Blushing Groom
452,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,+,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
453,Raja Baba,Bold Ruler,Nasrullah,Nearco,Pharos,Phalaris,+,+,+,+,0,0,0,0,0,0,0,0,0,1,0,Bold Ruler,0,0,0,0,0,0,0,0,0,Bold Ruler
454,Raven's Pass,Elusive Quality,Gone West,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,1,0,0,0,0,0,0,0,Gone West
455,Read the Footnotes,Smoke Glacken,Two Punch,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,0,0,0,1,0,0,0,0,Other Mr P
456,Ready's Image,More than Ready,Southern Halo,Halo,Hail to Reason,Turn-To,Royal Charger,Nearco,Pharos,Phalaris,0,0,0,0,0,1,0,0,0,0,0,Turn-To,0,0,0,0,0,0,0,0,0,Turn-To
457,Real Quiet,Quiet American,Fappiano,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,0,0,1,0,0,0,0,0,0,0,0,Fappiano,1,0,0,0,0,0,0,0,0,Fappiano
458,Red Bullet,Unbridled,Fappiano,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,0,0,1,0,0,0,0,0,0,0,0,Fappiano,1,0,0,0,0,0,0,0,0,Fappiano
459,Red Giant,Giant's Causeway,Storm Cat,Storm Bird,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,0,1,0,0,0,0,0,0,0,0,0,Storm Cat,0,0,0,0,0,0,0,0,0,Storm Cat
460,Red God,Nasrullah,Nearco,Pharos,Phalaris,+,+,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
461,Red Ransom,Roberto,Hail to Reason,Turn-To,Royal Charger,Nearco,Pharos,Phalaris,+,+,0,0,0,0,0,1,0,0,0,0,0,Turn-To,0,0,0,0,0,0,0,0,0,Turn-To
462,Redattore,Roi Normand,Exclusive Native,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
463,Reflected Glory,Jester,Tom Fool,Menow,Pharamond,Phalaris,+,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
464,Relaunch,In Reality,Intentionally,Intent,War Relic,Man'o'War,Fair Play,+,+,+,0,0,0,0,0,0,1,0,0,0,0,In Reality,0,0,0,0,0,0,0,0,0,In Reality
465,Repent,Louis Quatorze,Sovereign Dancer,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,0,0,1,Other ND
466,Ribot,Tenerani,Belliini,+,+,+,+,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
467,Ride the Rails,Cryptoclearance,Fappiano,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,0,0,1,0,0,0,0,0,0,0,0,Fappiano,1,0,0,0,0,0,0,0,0,Fappiano
468,Risen Star,Secretariat,Bold Ruler,Nasrullah,Nearco,Pharos,Phalaris,+,+,+,0,0,0,0,0,0,0,0,0,1,0,Bold Ruler,0,0,0,0,0,0,0,0,0,Bold Ruler
469,Riverman,Never Bend,Nasrullah,Nearco,Pharos,Phalaris,+,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
470,Roaring Fever,Storm Cat,Storm Bird,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,0,1,0,0,0,0,0,0,0,0,0,Storm Cat,0,0,0,0,0,0,0,0,0,Storm Cat
471,Roberto,Hail to Reason,Turn-To,Royal Charger,Nearco,Pharos,Phalaris,+,+,+,0,0,0,0,0,1,0,0,0,0,0,Turn-To,0,0,0,0,0,0,0,0,0,Turn-To
472,Robin des Pins,Nureyev,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,0,0,1,Other ND
473,Rock Hard Ten,Kris S,Roberto,Hail to Reason,Turn-To,Royal Charger,Nearco,Pharos,Phalaris,+,0,0,0,0,0,1,0,0,0,0,0,Turn-To,0,0,0,0,0,0,0,0,0,Turn-To
474,Rock Of Gibraltar,Danehill,Danzig,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,0,1,0,Danzig
475,Rock Slide,A.P. Indy,Seattle Slew,Bold Reasoning,Boldnesian,Bold Ruler,Nasrullah,Nearco,Pharos,Phalaris,1,0,0,0,0,0,0,0,0,1,0,A.P. Indy,0,0,0,0,0,0,0,0,0,A.P. Indy
476,Rockport Harbor,Unbridled's Song,Unbridled,Fappiano,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,0,0,1,0,0,0,0,0,0,0,0,Fappiano,1,0,0,0,0,0,0,0,0,Fappiano
477,Roi Normand,Exclusive Native,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
478,Roman Ruler,Fusaichi Pegasus,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,+,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,0,0,0,1,0,0,0,0,Other Mr P
479,Rose Prince,Prince Palatine,Persimmon,+,+,+,+,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
480,Rough'N'Tumble,Free for All,Questionnaire,+,+,+,+,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
481,Round Table,Princequillo,Prince Rose,Rose Prince,Prince Palatine,Persimmon,+,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
482,Royal Academy,Nijinsky,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,0,0,1,Other ND
483,Royal Charger,Nearco,Pharos,Phalaris,+,+,+,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
484,Rubiano,Fappiano,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,+,0,0,1,0,0,0,0,0,0,0,0,Fappiano,1,0,0,0,0,0,0,0,0,Fappiano
485,Run Away and Hide,City Zip,Carson City,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,0,0,0,1,0,0,0,0,Other Mr P
486,Runaway Groom,Blushing Groom,Red God,Nasrullah,Nearco,Pharos,Phalaris,+,+,+,0,0,0,0,0,0,0,1,0,0,0,Blushing Groom,0,0,0,0,0,0,0,0,0,Blushing Groom
487,Sadler's Wells,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,1,0,0,0,Sadler's Wells
488,Saint Anddan,A.P. Indy,Seattle Slew,Bold Reasoning,Boldnesian,Bold Ruler,Nasrullah,Nearco,Pharos,Phalaris,1,0,0,0,0,0,0,0,0,1,0,A.P. Indy,0,0,0,0,0,0,0,0,0,A.P. Indy
489,Saint Ballado,Halo,Hail to Reason,Turn-To,Royal Charger,Nearco,Pharos,Phalaris,+,+,0,0,0,0,0,1,0,0,0,0,0,Turn-To,0,0,0,0,0,0,0,0,0,Turn-To
490,Salt Lake,Deputy Minister,Vice Regent,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,1,0,0,Deputy Minister
491,Sarava,Wild Again,Icecapade,Nearctic,Nearco,Pharos,Phalaris,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
492,Scat Daddy,Johannesburg,Hennessy,Storm Cat,Storm Bird,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,0,1,0,0,0,0,0,0,0,0,0,Storm Cat,0,0,0,0,0,0,0,0,0,Storm Cat
493,Sea Hero,Polish Navy,Danzig,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,0,1,0,Danzig
494,Sea-Bird,Dan Cupid,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
495,Seattle Slew,Bold Reasoning,Boldnesian,Bold Ruler,Nasrullah,Nearco,Pharos,Phalaris,+,+,0,0,0,0,0,0,0,0,0,1,0,Bold Ruler,0,0,0,0,0,0,0,0,0,Bold Ruler
496,Second in Command,Silver Deputy,Deputy Minister,Vice Regent,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,1,0,0,Deputy Minister
497,Secretariat,Bold Ruler,Nasrullah,Nearco,Pharos,Phalaris,+,+,+,+,0,0,0,0,0,0,0,0,0,1,0,Bold Ruler,0,0,0,0,0,0,0,0,0,Bold Ruler
498,Seeking A Home,Seeking the Gold,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,+,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,0,0,0,1,0,0,0,0,Other Mr P
499,Seeking the Gold,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,+,+,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,0,0,0,1,0,0,0,0,Other Mr P
500,Shadeed,Nijinsky,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,0,0,1,Other ND
501,Shakespeare,Theatrical,Nureyev,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,+,+,0,0,0,0,1,0,0,0,0,0,0,Northern Dancer,0,0,0,0,0,0,0,0,1,Other ND
502,Sharp Humor,Distorted Humor,Forty Niner,Mr. Prospector,Raise a Native,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,0,0,0,1,0,0,0,0,0,0,0,Mr. Prospector,0,0,0,1,0,0,0,0,0,Forty Niner
503,Sharpen Up,Atan,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
504,Sharpo,Sharpen Up,Atan,Native Dancer,Polynesian,Unbreakable,Sickle,Phalaris,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
505,Shirley Heights,Mill Reef,Never Bend,Nasrullah,Nearco,Pharos,Phalaris,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
506,Siberian Express,Caro,Fortino,Grey Sovereign,Nasrullah,Nearco,Pharos,Phalaris,+,+,0,0,0,0,0,0,0,0,1,0,0,Caro,0,0,0,0,0,0,0,0,0,Caro
507,Sickle,Phalaris,+,+,+,+,+,+,+,+,0,0,0,0,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,0,0,Other
